id,release_date,title,production_budget,domestic_gross_x,worldwide_gross,studio,foreign_gross
5,2005-05-19,Star Wars Ep. III: Revenge of the Sith,115000000.0,380270577.0,848998877.0,,468728300.0
6,2002-05-16,Star Wars Ep. II: Attack of the Clones,115000000.0,310676740.0,656695615.0,,346018875.0
7,2001-11-02,"Monsters, Inc.",115000000.0,289423425.0,559757719.0,,270334294.0
8,2013-07-26,The Wolverine,115000000.0,132556852.0,416456852.0,Fox,283900000.0
9,1997-02-07,Dante's Peak,115000000.0,67163857.0,178200000.0,,111036143.0
10,2016-04-22,The Huntsman: Winterâs War,115000000.0,48003015.0,165149302.0,,117146287.0
11,2002-06-14,Windtalkers,115000000.0,40914068.0,77628265.0,,36714197.0
12,2008-07-04,AstÃ©rix aux Jeux Olympiques,113500000.0,999811.0,132999811.0,,132000000.0
13,2010-12-25,Gulliver's Travels,112000000.0,42779261.0,232017848.0,Fox,189238587.0
14,2017-12-15,Ferdinand,111000000.0,84410380.0,289847930.0,Fox,205437550.0
15,2018-05-18,Deadpool 2,110000000.0,324591735.0,786680557.0,Fox,462088822.0
16,2013-10-04,Gravity,110000000.0,274092705.0,693698673.0,WB,419605968.0
17,2006-12-22,Night at the Museum,110000000.0,250863268.0,579446407.0,,328583139.0
18,2005-06-10,Mr. and Mrs. Smith,110000000.0,186336279.0,486124090.0,,299787811.0
19,2015-05-29,San Andreas,110000000.0,155190832.0,456258539.0,WB (NL),301067707.0
20,2011-07-29,The Smurfs,110000000.0,142614158.0,563749323.0,Sony,421135165.0
21,2007-06-27,Live Free or Die Hard,110000000.0,134529403.0,382288147.0,,247758744.0
22,2015-03-20,The Divergent Series: Insurgent,110000000.0,130179072.0,295075882.0,LG/S,164896810.0
23,2004-12-10,Ocean's Twelve,110000000.0,125531634.0,362989076.0,,237457442.0
24,1997-12-19,Tomorrow Never Dies,110000000.0,125304276.0,339504276.0,,214200000.0
25,2000-06-28,The Patriot,110000000.0,113330342.0,215300000.0,,101969658.0
26,2014-03-07,300: Rise of an Empire,110000000.0,106580051.0,330780051.0,,224200000.0
27,2004-12-17,The Aviator,110000000.0,102608827.0,208370892.0,,105762065.0
28,2016-12-21,Passengers,110000000.0,100014699.0,302239672.0,,202224973.0
29,2011-01-14,The Green Hornet,110000000.0,98780042.0,229155503.0,Sony,130375461.0
30,2016-09-30,Miss Peregrineâs Home for Peculiar Children,110000000.0,87242834.0,295986876.0,,208744042.0
31,2011-10-07,Real Steel,110000000.0,85463309.0,263880341.0,BV,178417032.0
32,2010-06-11,The A-Team,110000000.0,77222099.0,177241171.0,Fox,100019072.0
33,2013-07-31,The Smurfs 2,110000000.0,71017784.0,348547523.0,Sony,277529739.0
34,2016-03-18,The Divergent Series: Allegiant,110000000.0,66184051.0,172022517.0,LG/S,105838466.0
35,2009-06-12,The Taking of Pelham 123,110000000.0,65452312.0,152364370.0,,86912058.0
36,2013-11-01,Ender's Game,110000000.0,61737191.0,127983283.0,LG/S,66246092.0
37,2004-04-02,Home on the Range,110000000.0,50026353.0,76482461.0,,26456108.0
38,1997-06-13,Speed 2: Cruise Control,110000000.0,48097081.0,150468000.0,,102370919.0
39,2005-05-06,Kingdom of Heaven,110000000.0,47398413.0,218853353.0,,171454940.0
40,2017-03-31,Ghost in the Shell,110000000.0,40563557.0,167910690.0,,127347133.0
41,2004-06-16,Around the World in 80 Days,110000000.0,24004159.0,72004159.0,,48000000.0
42,2019-06-14,Men in Black: International,110000000.0,3100000.0,3100000.0,,0.0
43,2001-12-19,The Lord of the Rings: The Fellowship of the Ring,109000000.0,315544750.0,887210985.0,,571666235.0
44,2003-11-21,The Cat in the Hat,109000000.0,101018283.0,133818283.0,,32800000.0
45,2001-12-25,Ali,109000000.0,58183966.0,87683966.0,,29500000.0
46,2015-10-02,The Martian,108000000.0,228433663.0,655271443.0,Fox,426837780.0
47,2016-11-23,Allied,106000000.0,40098064.0,119266661.0,Par.,79168597.0
48,2004-07-16,"I, Robot",105000000.0,144801023.0,348629585.0,,203828562.0
49,1999-12-17,Stuart Little,105000000.0,140015224.0,298815224.0,,158800000.0
50,2009-11-25,The Princess and the Frog,105000000.0,104400899.0,270997378.0,,166596479.0
51,2008-03-07,"10,000 B.C.",105000000.0,94784201.0,269065678.0,,174281477.0
52,2016-07-22,Ice Age: Collision Course,105000000.0,64063008.0,402156682.0,Fox,338093674.0
53,2001-04-27,Town & Country,105000000.0,6712451.0,10364769.0,,3652318.0
54,2017-09-22,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,Fox,308568858.0
55,2000-06-09,Gone in 60 Seconds,103300000.0,101643008.0,232643008.0,,131000000.0
56,2000-05-05,Gladiator,103000000.0,187683805.0,457683805.0,,270000000.0
57,2013-05-23,The Hangover 3,103000000.0,112200072.0,362000072.0,,249800000.0
58,2018-03-09,A Wrinkle in Time,103000000.0,100478608.0,133401882.0,BV,32923274.0
59,2009-07-01,Public Enemies,102500000.0,97104620.0,212282709.0,,115178089.0
60,2006-11-17,Casino Royale,102000000.0,167365000.0,594420283.0,,427055283.0
61,2002-06-21,Minority Report,102000000.0,132024714.0,358824714.0,,226800000.0
62,2018-12-21,Bumblebee,102000000.0,127195589.0,465195589.0,Par.,338000000.0
63,2012-10-26,Cloud Atlas,102000000.0,27108272.0,130673154.0,WB,103564882.0
64,2002-11-15,Harry Potter and the Chamber of Secrets,100000000.0,262233381.0,879225135.0,,616991754.0
65,1991-07-02,Terminator 2: Judgment Day,100000000.0,203464105.0,515419827.0,,311955722.0
66,1995-06-16,Batman Forever,100000000.0,184031112.0,336529144.0,,152498032.0
67,2001-07-27,Planet of the Apes,100000000.0,180011740.0,362211740.0,,182200000.0
68,2004-11-19,National Treasure,100000000.0,173005002.0,331323410.0,,158318408.0
69,2012-12-25,Django Unchained,100000000.0,162805434.0,449948323.0,Wein.,287142889.0
70,2010-12-22,Little Fockers,100000000.0,148438600.0,310650574.0,Uni.,162211974.0
71,1994-07-15,True Lies,100000000.0,146282411.0,365300000.0,,219017589.0
72,2007-11-02,American Gangster,100000000.0,130164645.0,267985456.0,,137820811.0
73,2009-09-18,Cloudy with a Chance of Meatballs,100000000.0,124870275.0,236827677.0,,111957402.0
74,2010-08-06,The Other Guys,100000000.0,119219978.0,170936470.0,Sony,51716492.0
75,2004-12-17,Lemony Snicket's A Series of Unfortunate Events,100000000.0,118627117.0,212956024.0,,94328907.0
76,2013-12-25,The Wolf of Wall Street,100000000.0,116900694.0,389870414.0,Par.,272969720.0
77,2013-05-24,Epic,100000000.0,107518682.0,262794441.0,Fox,155275759.0
78,1996-06-21,Eraser,100000000.0,101295562.0,234400000.0,,133104438.0
79,1996-06-21,The Hunchback of Notre Dame,100000000.0,100138851.0,325500000.0,,225361149.0
80,2000-12-15,The Emperor's New Groove,100000000.0,89296573.0,169296573.0,,80000000.0
81,2012-08-17,The Expendables 2,100000000.0,85028192.0,311979256.0,LGF,226951064.0
82,2009-10-16,Where the Wild Things Are,100000000.0,77233467.0,99123656.0,,21890189.0
83,2006-12-15,Eragon,100000000.0,75030163.0,249488115.0,,174457952.0
84,2014-07-25,Hercules,100000000.0,72688614.0,243388614.0,,170700000.0
85,2010-12-10,The Tourist,100000000.0,67631157.0,278731369.0,Sony,211100212.0
86,1999-11-24,End of Days,100000000.0,66889043.0,212026975.0,,145137932.0
87,2004-06-11,The Stepford Wives,100000000.0,59475623.0,96221971.0,,36746348.0
88,2007-06-08,Surf's Up,100000000.0,58867694.0,145395745.0,,86528051.0
89,2006-12-08,Blood Diamond,100000000.0,57377916.0,171377916.0,,114000000.0
90,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,100000000.0,55675313.0,139716717.0,WB,84041404.0
91,1997-11-07,Starship Troopers,100000000.0,54768952.0,121100000.0,,66331048.0
92,2009-06-05,Land of the Lost,100000000.0,49438370.0,69548641.0,,20110271.0
93,2003-12-25,Peter Pan,100000000.0,48417850.0,95255485.0,,46837635.0
94,2019-03-15,Wonder Park,100000000.0,45216793.0,115149422.0,,69932629.0
95,2004-07-23,Catwoman,100000000.0,40202379.0,82145379.0,,41943000.0
96,2014-08-15,The Expendables 3,100000000.0,39322544.0,209461378.0,LGF,170138834.0
97,2002-11-27,Treasure Planet,100000000.0,38120554.0,91800000.0,,53679446.0
98,2010-03-12,Green Zone,100000000.0,35497337.0,97523020.0,Uni.,62025683.0
99,2017-10-20,Geostorm,100000000.0,33700160.0,220796009.0,WB,187095849.0
100,2015-12-25,Point Break,100000000.0,28782481.0,126704591.0,,97922110.0
1,2015-12-11,In the Heart of the Sea,100000000.0,25020758.0,89693309.0,WB,64672551.0
2,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0,WB,80016949.0
3,2005-02-18,Son of the Mask,100000000.0,17018422.0,59918422.0,,42900000.0
4,2018-12-14,Mortal Engines,100000000.0,15951040.0,85287417.0,Uni.,69336377.0
5,2002-08-16,The Adventures of Pluto Nash,100000000.0,4411102.0,7094995.0,,2683893.0
6,2012-01-20,Jin lÃ­ng shÃ­ san chai,100000000.0,311434.0,98227017.0,,97915583.0
7,2015-11-06,The Peanuts Movie,99000000.0,130178411.0,250091610.0,Fox,119913199.0
8,2019-02-08,The LEGO Movie 2: The Second Part,99000000.0,105806508.0,190325698.0,,84519190.0
9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,Uni.,53922813.0
10,2001-05-04,The Mummy Returns,98000000.0,202007640.0,435040395.0,,233032755.0
11,2002-12-20,Gangs of New York,97000000.0,77730500.0,183124621.0,,105394121.0
12,2017-05-19,Alien: Covenant,97000000.0,74262031.0,238521247.0,Fox,164259216.0
13,2015-03-13,Cinderella,95000000.0,201151353.0,534551353.0,,333400000.0
14,2012-07-13,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,Fox,718443294.0
15,2001-12-28,Black Hawk Down,95000000.0,108638745.0,159691085.0,,51052340.0
16,2010-05-27,Sex and the City 2,95000000.0,95347692.0,294680778.0,WB (NL),199333086.0
17,2010-02-12,Percy Jackson & the Olympians: The Lightning Thief,95000000.0,88768303.0,223050874.0,,134282571.0
18,2012-08-10,The Campaign,95000000.0,86907746.0,104907746.0,WB,18000000.0
19,2010-11-12,Unstoppable,95000000.0,81562942.0,165720921.0,Fox,84157979.0
20,1997-05-09,The Fifth Element,95000000.0,63570862.0,263898761.0,,200327899.0
21,2000-03-31,The Road to El Dorado,95000000.0,50802661.0,65700000.0,,14897339.0
22,2009-12-11,The Lovely Bones,95000000.0,44114232.0,94894448.0,,50780216.0
23,2016-08-19,Ben-Hur,95000000.0,26410477.0,91669648.0,,65259171.0
24,2015-02-06,Seventh Son,95000000.0,17725785.0,108874967.0,Uni.,91149182.0
25,2003-05-30,Finding Nemo,94000000.0,380529370.0,936429370.0,,555900000.0
26,2003-12-17,The Lord of the Rings: The Return of the King,94000000.0,377845905.0,1141403341.0,,763557436.0
27,2002-12-18,The Lord of the Rings: The Two Towers,94000000.0,342548984.0,934699645.0,,592150661.0
28,2001-06-15,Lara Croft: Tomb Raider,94000000.0,131144183.0,273330185.0,,142186002.0
29,2015-02-13,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0,Fox,276300000.0
30,2001-07-18,Jurassic Park III,93000000.0,181166115.0,365900000.0,,184733885.0
31,2011-08-05,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0,Fox,294226015.0
32,2008-02-14,The Spiderwick Chronicles,92500000.0,71195053.0,162839667.0,,91644614.0
33,2004-11-05,The Incredibles,92000000.0,261441092.0,614726752.0,,353285660.0
34,2013-02-14,A Good Day to Die Hard,92000000.0,67349198.0,304249198.0,Fox,236900000.0
35,2004-04-09,The Alamo,92000000.0,22406362.0,23911362.0,,1505000.0
36,1995-12-22,Cutthroat Island,92000000.0,10017322.0,18517322.0,,8500000.0
37,2013-12-25,The Secret Life of Walter Mitty,91000000.0,58236838.0,187861183.0,Fox,129624345.0
38,2017-12-20,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,Sony,559987277.0
39,1997-07-01,Men in Black,90000000.0,250690539.0,587790539.0,,337100000.0
40,1999-11-19,Toy Story 2,90000000.0,245852179.0,511358276.0,,265506097.0
41,2001-08-03,Rush Hour 2,90000000.0,226164286.0,347425832.0,,121261546.0
42,2009-12-25,Sherlock Holmes,90000000.0,209028679.0,498438212.0,,289409533.0
43,2009-07-01,Ice Age: Dawn of the Dinosaurs,90000000.0,196573705.0,859701857.0,,663128152.0
44,2018-12-14,Spider-Man: Into The Spider-Verse 3D,90000000.0,190173195.0,375381768.0,,185208573.0
45,2000-07-21,What Lies Beneath,90000000.0,155464351.0,288693989.0,,133229638.0
46,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,Fox,343900000.0
47,2006-10-06,The Departed,90000000.0,132384315.0,289660619.0,,157276304.0
48,2000-11-03,Charlie's Angels,90000000.0,125305545.0,259736090.0,,134430545.0
49,1998-06-19,Mulan,90000000.0,120620254.0,303500000.0,,182879746.0
50,2008-08-13,Tropic Thunder,90000000.0,110515313.0,191145256.0,,80629943.0
51,2011-12-20,The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970.0,MBox,136858177.0
52,1997-07-11,Contact,90000000.0,100920329.0,165900000.0,,64979671.0
53,2008-06-06,You Don't Mess With the Zohan,90000000.0,100018837.0,202910991.0,,102892154.0
54,1995-05-19,Die Hard: With a Vengeance,90000000.0,100012499.0,366101666.0,,266089167.0
55,2016-09-23,The Magnificent Seven,90000000.0,93432655.0,162525156.0,,69092501.0
56,2015-12-18,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0,Fox,163630969.0
57,2001-06-08,Atlantis: The Lost Empire,90000000.0,84052762.0,186049020.0,,101996258.0
58,2008-12-25,Valkyrie,90000000.0,83107829.0,203932174.0,,120824345.0
59,2015-07-24,Pixels,90000000.0,78765986.0,244041804.0,Sony,165275818.0
60,2001-06-29,Artificial Intelligence: AI,90000000.0,78616689.0,235900000.0,,157283311.0
61,2003-11-26,The Haunted Mansion,90000000.0,75817994.0,155750628.0,,79932634.0
62,2000-08-04,Hollow Man,90000000.0,73209340.0,191200000.0,,117990660.0
63,2005-04-22,The Interpreter,90000000.0,72708161.0,162753837.0,,90045676.0
64,2013-08-07,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0,Fox,132300000.0
65,2003-07-25,Lara Croft: Tomb Raider: The Cradle of Life,90000000.0,65653758.0,157092943.0,,91439185.0
66,2016-06-10,Now You See Me 2,90000000.0,65075540.0,328325007.0,LG/S,263249467.0
67,2001-11-21,Spy Game,90000000.0,62362560.0,143049560.0,,80687000.0
68,1997-04-04,The Saint,90000000.0,61363304.0,169400000.0,,108036696.0
69,2000-03-10,Mission to Mars,90000000.0,60874615.0,106000000.0,,45125385.0
70,2018-03-16,Tomb Raider,90000000.0,58250803.0,273477501.0,WB,215226698.0
71,1999-12-17,Bicentennial Man,90000000.0,58220776.0,87420776.0,,29200000.0
72,2004-07-07,King Arthur,90000000.0,51877963.0,203877963.0,,152000000.0
73,1997-04-25,Volcano,90000000.0,47546796.0,120100000.0,,72553204.0
74,1997-03-26,The Devil's Own,90000000.0,42885593.0,140900000.0,,98014407.0
75,2002-07-19,K-19: The Widowmaker,90000000.0,35168966.0,65716126.0,,30547160.0
76,2011-08-19,Conan the Barbarian,90000000.0,21295021.0,63356133.0,,42061112.0
77,2011-10-21,The Three Musketeers,90000000.0,20377913.0,139877913.0,,119500000.0
78,2017-04-21,The Promise,90000000.0,8224288.0,10551417.0,,2327129.0
79,2010-11-24,The Nutcracker in 3D,90000000.0,195459.0,20466016.0,Free,20270557.0
80,2017-12-13,Bright,90000000.0,0.0,0.0,,0.0
81,2019-12-31,Army of the Dead,90000000.0,0.0,0.0,,0.0
82,1996-05-10,Twister,88000000.0,241688385.0,495700000.0,,254011615.0
83,2005-06-03,Cinderella Man,88000000.0,61649911.0,105021488.0,,43371577.0
84,2018-09-14,The Predator,88000000.0,51024708.0,159487563.0,,108462855.0
85,2005-07-08,Fantastic Four,87500000.0,154696080.0,333132750.0,Fox,178436670.0
86,2001-02-09,Hannibal,87000000.0,165092266.0,350100280.0,,185008014.0
87,2003-07-25,Seabiscuit,86000000.0,120277854.0,148715342.0,,28437488.0
88,2000-12-22,Cast Away,85000000.0,233632142.0,427230516.0,,193598374.0
89,2006-11-17,Happy Feet,85000000.0,198000317.0,385000317.0,,187000000.0
90,2001-12-07,Ocean's Eleven,85000000.0,183417150.0,450728529.0,,267311379.0
91,2004-07-23,The Bourne Supremacy,85000000.0,176087450.0,311001124.0,,134913674.0
92,1997-07-25,Air Force One,85000000.0,172956409.0,315268353.0,,142311944.0
93,2009-04-03,Fast & Furious,85000000.0,155064265.0,363064265.0,,208000000.0
94,2008-03-14,Horton Hears a Who,85000000.0,154529439.0,299477886.0,,144948447.0
95,2014-03-21,Divergent,85000000.0,150947895.0,276014965.0,LG/S,125067070.0
96,2012-09-28,Hotel Transylvania,85000000.0,148313048.0,378505812.0,Sony,230192764.0
97,2019-04-05,Shazam!,85000000.0,139606856.0,362899733.0,,223292877.0
98,2007-11-21,Enchanted,85000000.0,127706877.0,340384141.0,,212677264.0
99,2012-02-10,Safe House,85000000.0,126181630.0,208542162.0,Uni.,82360532.0
100,2007-07-20,I Now Pronounce You Chuck and Larry,85000000.0,119725280.0,185708462.0,,65983182.0
1,2007-06-08,Ocean's Thirteen,85000000.0,117144465.0,311744465.0,,194600000.0
2,2009-12-25,Itâs Complicated,85000000.0,112735375.0,224614744.0,,111879369.0
3,1998-11-20,Enemy of the State,85000000.0,111549836.0,250649836.0,,139100000.0
4,2006-09-29,Open Season,85000000.0,85105259.0,191932158.0,,106826899.0
5,2011-11-04,Tower Heist,85000000.0,78046570.0,150422946.0,Uni.,72376376.0
6,2000-11-22,102 Dalmatians,85000000.0,66941559.0,66941559.0,,0.0
7,2012-03-30,Mirror Mirror,85000000.0,64935167.0,173613482.0,Rela.,108678315.0
8,2006-12-08,The Holiday,85000000.0,63280000.0,205190324.0,,141910324.0
9,2006-06-16,The Fast and the Furious: Tokyo Drift,85000000.0,62615510.0,157794205.0,,95178695.0
10,2005-12-09,Memoirs of a Geisha,85000000.0,57010853.0,161510853.0,,104500000.0
11,2001-03-16,Enemy at the Gates,85000000.0,51396781.0,96971293.0,,45574512.0
12,1993-06-18,Last Action Hero,85000000.0,50016394.0,137298489.0,,87282095.0
13,2003-09-26,The Rundown,85000000.0,47641743.0,80831893.0,,33190150.0
14,2011-11-23,Arthur Christmas,85000000.0,46462469.0,149717124.0,Sony,103254655.0
15,2017-01-20,xXx: Return of Xander Cage,85000000.0,44898413.0,345033359.0,,300134946.0
16,1998-11-13,Meet Joe Black,85000000.0,44650003.0,44650003.0,,0.0
17,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,85000000.0,43585753.0,113026383.0,WB,69440630.0
18,2002-02-08,Collateral Damage,85000000.0,40048332.0,78353508.0,,38305176.0
19,2002-03-15,Showtime,85000000.0,37948765.0,78948765.0,,41000000.0
20,1995-06-30,Judge Dredd,85000000.0,34687912.0,113487912.0,,78800000.0
21,2007-03-02,Zodiac,85000000.0,33080084.0,83080084.0,,50000000.0
22,2010-08-13,Scott Pilgrim vs. The World,85000000.0,31611316.0,48056764.0,,16445448.0
23,2003-03-28,The Core,85000000.0,31111260.0,74132631.0,,43021371.0
24,1997-05-09,Father's Day,85000000.0,28681080.0,35681080.0,,7000000.0
25,2017-12-20,The Greatest Showman,84000000.0,174340174.0,386665550.0,Fox,212325376.0
26,2002-06-14,Scooby-Doo,84000000.0,153294164.0,276294164.0,,123000000.0
27,2000-07-28,Nutty Professor II: The Klumps,84000000.0,123307945.0,166307945.0,,43000000.0
28,2013-07-19,RED 2,84000000.0,53262560.0,141507355.0,,88244795.0
29,2006-06-23,Click,82500000.0,137355633.0,237685089.0,,100329456.0
30,2006-12-15,Charlotte's Web,82500000.0,82985708.0,143985708.0,,61000000.0
31,2008-02-14,Jumper,82500000.0,80172128.0,222640812.0,,142468684.0
32,2008-07-11,Hellboy II: The Golden Army,82500000.0,75986503.0,160388063.0,,84401560.0
33,2005-05-27,The Longest Yard,82000000.0,158119460.0,191558505.0,,33439045.0
34,2010-08-13,The Expendables,82000000.0,103068524.0,268268174.0,LGF,165199650.0
35,2000-11-17,The 6th Day,82000000.0,34543701.0,96024898.0,,61481197.0
36,2020-02-21,Call of the Wild,82000000.0,0.0,0.0,,0.0
37,2003-05-23,Bruce Almighty,81000000.0,242704995.0,484468608.0,,241763613.0
38,2012-03-23,The Hunger Games,80000000.0,408010692.0,677923379.0,LGF,269912687.0
39,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0,WB,332000000.0
40,1996-05-21,Mission: Impossible,80000000.0,180981886.0,457697994.0,,276716108.0
41,2017-02-10,The Lego Batman Movie,80000000.0,175750384.0,310660018.0,,134909634.0
42,2015-09-25,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0,Sony,299800188.0
43,1992-06-18,Batman Returns,80000000.0,162833635.0,266824291.0,,103990656.0
44,1999-05-07,The Mummy,80000000.0,155385488.0,416385488.0,,261000000.0
45,2006-05-19,Over the Hedge,80000000.0,155019340.0,343397247.0,,188377907.0
46,2002-06-21,Lilo & Stitch,80000000.0,145771527.0,245800000.0,,100028473.0
